,0.759
1,0.096463589
0.95,0.025490061
0.9,-0.188335135
0.85,-0.337220088
0.8,-0.411881051
0.75,-0.432748404
0.7,-0.449905323
0.65,-0.42068183
0.6,-0.450825265
0.55,-0.458713768
0.5,-0.448034774
0.45,-0.431813129
0.4,-0.460093681
0.35,-0.455011001
0.3,-0.425779843
0.25,-0.472612559
0.2,-0.482356278
0.15,-0.544046058
0.1,-0.468426822
0.075,-0.520610535
0.05,-0.645147689
0.025,-0.611976112
0.01,-0.064840582
0.005,0.536226551
0.002,0.890526897
0,1.166961815
0.005,0.825624986
0.01,0.035356439
0.025,-0.632375827
0.05,-0.422529381
0.075,-0.758085907
0.1,-0.705917527
0.15,-0.573737188
0.2,-0.532454789
0.25,-0.509701555
0.3,-0.485139103
0.35,-0.501368414
0.4,-0.478638179
0.45,-0.444791978
0.5,-0.464739388
0.55,-0.38078701
0.6,-0.22078609
0.65,0.01528637
0.7,0.101101631
0.75,0.1201061
0.8,0.152120083
0.85,0.193379484
0.9,0.240235199
0.95,0.314911494
