,0.76
1,0.1269
0.975,0.0926
0.95,0.0458
0.9,-0.0609
0.8,-0.2537
0.7,-0.5128
0.62,-0.5926
0.58,-0.6053
0.54,-0.5726
0.5,-0.5199
0.46,-0.4991
0.42,-0.4524
0.38,-0.4666
0.34,-0.4529
0.3,-0.4552
0.26,-0.4476
0.22,-0.4445
0.16,-0.4226
0.14,-0.3899
0.1,-0.3662
0.08,-0.3223
0.06,-0.1198
0.04,0.0311
0.025,0.2977
0.015,0.53
0.008,0.7827
0.004,1.0012
0,1.0231
0,1.0231
0.004,-0.4685
0.008,-0.8746
0.02,-0.8852
0.05,-0.3406
0.1,-0.4568
0.15,-0.5272
0.2,-0.6225
0.25,-0.7634
0.35,-0.7538
0.45,-0.3623
0.55,-0.1596
0.65,0.0293
0.75,0.1828
0.85,0.2805
1,0.1269
