,0.7
1,0.1189
0.975,0.0782
0.95,0.034
0.9,-0.0721
0.8,-0.2794
0.7,-0.4497
0.62,-0.4891
0.58,-0.494
0.54,-0.4828
0.5,-0.4528
0.46,-0.4326
0.42,-0.4231
0.38,-0.4123
0.34,-0.404
0.3,-0.4088
0.26,-0.4027
0.22,-0.401
0.16,-0.3919
0.14,-0.3707
0.1,-0.3593
0.08,-0.3146
0.06,-0.1524
0.04,-0.014
0.025,0.2541
0.015,0.493
0.008,0.7474
0.004,0.9725
0,0.9882
0,0.9882
0.004,-0.5967
0.008,-0.9605
0.02,-0.8075
0.05,-0.3738
0.1,-0.4316
0.15,-0.4881
0.2,-0.5503
0.25,-0.5935
0.35,-0.529
0.45,-0.3471
0.55,-0.165
0.65,0.0151
0.75,0.1715
0.85,0.2693
1,0.1189
