,0.74
1,0.1406
0.9212,-0.0158
0.8791,-0.1061
0.8353,-0.2065
0.7493,-0.3749
0.6997,-0.4308
0.6598,-0.4404
0.6197,-0.4105
0.5795,-0.4174
0.5397,-0.4661
0.4996,-0.6483
0.4598,-0.8724
0.4201,-1.3305
0.3795,-1.3664
0.3402,-1.3679
0.2994,-1.378
0.25,-1.369
0.1997,-1.3599
0.1,-1.39
0.08,-1.3804
0.0608,-1.3789
0.04,-1.3761
0.03,-1.3099
0.0203,-1.292
0.0097,-1.242
0.0083,-0.7782
0,0.1858
0,0.1858
0.0052,1.0699
0.0098,0.9323
0.02,0.7801
0.05,0.552
0.0813,0.4144
0.1199,0.3112
0.1796,0.1926
0.2397,0.0989
0.2999,0.019
0.3558,-0.057
0.4193,-0.1182
0.4793,-0.162
0.5394,-0.1432
0.5994,-0.0417
0.6507,0.1121
0.7203,0.2387
0.7743,0.3137
0.8394,0.3488
0.8996,0.3475
0.9492,0.3004
1,0.1406
