,0.76
1,0.016
0.981,-0.01
0.972,-0.041
0.949,-0.128
0.932,-0.202
0.899,-0.329
0.85,-0.488
0.801,-0.586
0.75,-0.621
0.7,-0.586
0.652,-0.537
0.6,-0.532
0.549,-0.488
0.499,-0.478
0.448,-0.451
0.398,-0.442
0.351,-0.475
0.301,-0.504
0.25,-0.514
0.2,-0.451
0.15,-0.787
0.098,-0.861
0.072,-0.877
0.047,-0.87
0.028,-0.834
0.019,-0.695
0.012,-0.407
0.003,0.492
0,1.157
0,1.157
0.006,0.497
0.011,0.208
0.02,-0.012
0.029,-0.147
0.048,-0.209
0.069,-0.245
0.102,-0.287
0.151,-0.283
0.199,-0.244
0.251,-0.212
0.299,-0.182
0.35,-0.169
0.4,-0.166
0.451,-0.179
0.5,-0.204
0.549,-0.211
0.598,-0.2
0.649,0.014
0.699,0.237
0.747,0.333
0.8,0.411
0.85,0.459
0.899,0.494
0.929,0.497
0.95,0.485
0.969,0.433
0.99,0.296
0.998,0.12
