,0.5
1,-0.01
0.981,-0.071
0.972,-0.1
0.949,-0.208
0.932,-0.266
0.899,-0.353
0.85,-0.432
0.801,-0.455
0.75,-0.459
0.7,-0.454
0.652,-0.437
0.6,-0.442
0.549,-0.432
0.499,-0.423
0.448,-0.424
0.398,-0.431
0.351,-0.451
0.301,-0.475
0.25,-0.514
0.2,-0.558
0.15,-0.622
0.098,-0.72
0.072,-0.861
0.047,-1.074
0.028,-1.272
0.019,-1.356
0.012,-1.422
0.003,-0.32
0,0.963
0,0.963
0.006,0.734
0.011,0.495
0.02,0.292
0.029,0.125
0.048,0.058
0.069,0.017
0.102,-0.053
0.151,-0.079
0.199,-0.078
0.251,-0.078
0.299,-0.062
0.35,-0.059
0.4,-0.062
0.451,-0.072
0.5,-0.103
0.549,-0.114
0.598,-0.138
0.649,0.016
0.699,0.208
0.747,0.313
0.8,0.379
0.85,0.423
0.899,0.446
0.929,0.445
0.95,0.433
0.969,0.38
0.99,0.247
0.998,0.074
