,0.5
1,-0.019
0.981,-0.066
0.972,-0.091
0.949,-0.19
0.932,-0.253
0.899,-0.352
0.85,-0.44
0.801,-0.48
0.75,-0.501
0.7,-0.493
0.652,-0.487
0.6,-0.502
0.549,-0.487
0.499,-0.503
0.448,-0.516
0.398,-0.527
0.351,-0.567
0.301,-0.611
0.25,-0.669
0.2,-0.747
0.15,-0.854
0.098,-1.039
0.072,-1.251
0.047,-1.42
0.028,-1.922
0.019,-2.577
0.012,-2.674
0.003,-1.116
0,0.667
0,0.667
0.006,0.984
0.011,0.807
0.02,0.631
0.029,0.466
0.048,0.357
0.069,0.253
0.102,0.161
0.151,0.106
0.199,0.081
0.251,0.064
0.299,0.069
0.35,0.055
0.4,0.034
0.451,0.018
0.5,-0.023
0.549,-0.042
0.598,-0.051
0.649,0.064
0.699,0.246
0.747,0.345
0.8,0.407
0.85,0.449
0.899,0.468
0.929,0.466
0.95,0.45
0.969,0.393
0.99,0.256
0.998,0.073
