,0.6
1,-0.01
0.981,-0.05
0.972,-0.072
0.949,-0.163
0.932,-0.225
0.899,-0.321
0.85,-0.433
0.801,-0.472
0.75,-0.504
0.7,-0.51
0.652,-0.504
0.6,-0.518
0.549,-0.508
0.499,-0.516
0.448,-0.528
0.398,-0.545
0.351,-0.58
0.301,-0.63
0.25,-0.683
0.2,-0.763
0.15,-0.844
0.098,-0.909
0.072,-1.783
0.047,-2.331
0.028,-2.517
0.019,-2.452
0.012,-1.948
0.003,-0.662
0,0.817
0,0.817
0.006,0.978
0.011,0.807
0.02,0.6
0.029,0.467
0.048,0.32
0.069,0.237
0.102,0.16
0.151,0.095
0.199,0.076
0.251,0.048
0.299,0.057
0.35,0.042
0.4,0.03
0.451,0.006
0.5,-0.023
0.549,-0.045
0.598,-0.06
0.649,0.067
0.699,0.259
0.747,0.364
0.8,0.424
0.85,0.471
0.899,0.487
0.929,0.485
0.95,0.466
0.969,0.413
0.99,0.267
0.998,0.079
