,0.78
1,0.021
0.981,0.002
0.972,-0.021
0.949,-0.108
0.932,-0.183
0.899,-0.315
0.85,-0.483
0.801,-0.656
0.75,-0.639
0.7,-0.576
0.652,-0.516
0.6,-0.5
0.549,-0.452
0.499,-0.43
0.448,-0.402
0.398,-0.393
0.351,-0.395
0.301,-0.402
0.25,-0.442
0.2,-0.482
0.15,-0.513
0.098,-0.543
0.072,-0.581
0.047,-0.489
0.028,-0.508
0.019,-0.399
0.012,-0.124
0.003,0.693
0,1.156
0,1.156
0.006,0.289
0.011,-0.044
0.02,-0.263
0.029,-0.4
0.048,-0.467
0.069,-0.536
0.102,-0.54
0.151,-0.494
0.199,-0.386
0.251,-0.323
0.299,-0.311
0.35,-0.273
0.4,-0.255
0.451,-0.257
0.5,-0.279
0.549,-0.271
0.598,-0.22
0.649,0.013
0.699,0.218
0.747,0.298
0.8,0.365
0.85,0.415
0.899,0.453
0.929,0.467
0.95,0.458
0.969,0.418
0.99,0.297
0.998,0.132
