,0.005507517
0.98,0.126
0.949,0.053
0.8988,-0.035
0.8488,-0.105
0.7992,-0.158
0.749,-0.199
0.6986,-0.243
0.649,-0.28
0.5994,-0.304
0.5492,-0.325
0.4992,-0.357
0.448,-0.394
0.399,-0.398
0.3498,-0.408
0.2988,-0.394
0.27444,-0.383
0.2492,-0.359
0.2244,-0.329
0.1996,-0.285
0.1744,-0.235
0.1492,-0.174
0.1258,-0.108
0.0996,0.006
0.075,0.138
0.049,0.323
0.0294,0.562
0.017,0.781
0.0094,0.933
0.0044,1.004
0.0001,0.688
0.0001,-0.281
0.0086,-1.547
0.0092,-1.783
0.0166,-1.693
0.0292,-1.456
0.0494,-1.191
0.0738,-0.882
0.0996,-0.712
0.149,-0.507
0.1908,-0.371
0.249,-0.274
0.2996,-0.199
0.349,-0.15
0.3998,-0.11
0.442,-0.079
0.4998,-0.053
0.5448,-0.028
0.6494,0.024
0.7492,0.067
0.8404,0.103
0.899,0.128
0.9486,0.154
0.9792,0.176
1,0.199
