,0.005507517
0.98,-0.547
0.949,-0.554
0.8988,-0.568
0.8488,-0.576
0.7992,-0.59
0.749,-0.59
0.6986,-0.59
0.649,-0.59
0.5994,-0.583
0.5492,-0.59
0.4992,-0.583
0.448,-0.583
0.399,-0.583
0.3498,-0.576
0.2988,-0.568
0.27444,-0.568
0.2492,-0.561
0.2244,-0.561
0.1996,-0.561
0.1744,-0.561
0.1492,-0.561
0.1258,-0.554
0.0996,-0.554
0.075,-0.554
0.049,-0.561
0.0294,-0.561
0.017,-0.568
0.0094,-0.57
0.0044,-0.568
0.0001,-0.64
0.0001,-0.583
0.0086,0.144
0.0092,0.727
0.0166,0.935
0.0292,1.007
0.0494,0.971
0.0738,0.899
0.0996,0.834
0.149,0.741
0.1908,0.669
0.249,0.619
0.2996,0.568
0.349,0.525
0.3998,0.475
0.442,0.432
0.4998,0.396
0.5448,0.353
0.6494,0.266
0.7492,0.165
0.8404,0.036
0.899,-0.05
0.9486,-0.187
0.9792,-0.323
1,-0.54
