xc,yb,surf,section,cp
0.838670042,0.22,U,2,-0.167013443
0.806207374,0.22,U,2,-0.234137709
0.772410893,0.22,U,2,-0.26232517
0.741299558,0.22,U,2,-0.329488859
0.706153934,0.22,U,2,-0.352774724
0.673702216,0.22,U,2,-0.395588126
0.639896975,0.22,U,2,-0.443224278
0.607456208,0.22,U,2,-0.461726816
0.573655346,0.22,U,2,-0.499638622
0.539854485,0.22,U,2,-0.537550429
0.503353147,0.22,U,2,-0.570521216
0.473612857,0.22,U,2,-0.593964773
0.439825137,0.22,U,2,-0.602703543
0.407393131,0.22,U,2,-0.601757391
0.373620742,0.22,U,2,-0.576460951
0.273582633,0.22,U,2,-0.661062757
0.239799293,0.22,U,2,-0.660077182
0.207356336,0.22,U,2,-0.683441893
0.17493309,0.22,U,2,-0.663047049
0.141132229,0.22,U,2,-0.700958856
0.108669561,0.22,U,2,-0.768083121
0.074864319,0.22,U,2,-0.815719273
0.043777076,0.22,U,2,-0.829399062
0.000584775,0.22,U,2,-0.716307552
