xc,yb,surf,section,cp
0.838691944,0.22,U,2,-0.118391716
0.806233656,0.22,U,2,-0.175791636
0.771092412,0.22,U,2,-0.189353156
0.741334601,0.22,U,2,-0.251694095
0.706182406,0.22,U,2,-0.289566478
0.673735069,0.22,U,2,-0.322655535
0.642643445,0.22,U,2,-0.346059669
0.606150868,0.22,U,2,-0.359581766
0.573716671,0.22,U,2,-0.363497786
0.542629428,0.22,U,2,-0.377177574
0.50613247,0.22,U,2,-0.400424017
0.475060558,0.22,U,2,-0.380068596
0.439919314,0.22,U,2,-0.393630116
0.408845212,0.22,U,2,-0.378136868
0.373717109,0.22,U,2,-0.362525351
0.273727184,0.22,U,2,-0.340159357
0.241308319,0.22,U,2,-0.310040168
0.206180216,0.22,U,2,-0.294428651
0.173772301,0.22,U,2,-0.239998598
0.141351246,0.22,U,2,-0.214741582
0.10892581,0.22,U,2,-0.199208911
0.073817419,0.22,U,2,-0.13983784
0.044140644,0.22,U,2,-0.022278388
0.001189261,0.22,U,2,0.625652122
