xc,yb,surf,section,cp
0.860141828,0.1,U,1,-0.260126141
0.831863837,0.1,U,1,-0.29586465
0.803576619,0.1,U,1,-0.32508847
0.775270946,0.1,U,1,-0.341282914
0.745585745,0.1,U,1,-0.383531496
0.718733419,0.1,U,1,-0.425789306
0.689038991,0.1,U,1,-0.461523201
0.662163596,0.1,U,1,-0.48749429
0.633857923,0.1,U,1,-0.503688734
0.60412197,0.1,U,1,-0.510106533
0.575811683,0.1,U,1,-0.523043633
0.54892706,0.1,U,1,-0.542500035
0.519214177,0.1,U,1,-0.565204553
0.490936187,0.1,U,1,-0.600943061
0.462658196,0.1,U,1,-0.636681569
0.434334067,0.1,U,1,-0.639846637
0.404658094,0.1,U,1,-0.688609908
0.376347807,0.1,U,1,-0.701547008
0.348083657,0.1,U,1,-0.747057548
0.263277368,0.1,U,1,-0.873817137
0.233642919,0.1,U,1,-0.951896503
0.206841345,0.1,U,1,-1.029985097
0.17723458,0.1,U,1,-1.127608528
0.149127299,0.1,U,1,-1.283868765
0.122399546,0.1,U,1,-1.414074864
0.094255355,0.1,U,1,-1.544276348
0.065958909,0.1,U,1,-1.56698548
0.039032763,0.1,U,1,-1.557125786
0.001278023,0.1,U,1,-1.902279679
0.840560854,0.22,U,2,-0.435958125
0.808061234,0.22,U,2,-0.491226856
0.774108267,0.22,U,2,-0.520432221
0.741571738,0.22,U,2,-0.5496422
0.707614157,0.22,U,2,-0.575590221
0.675077627,0.22,U,2,-0.604800199
0.642522642,0.22,U,2,-0.620980802
0.608528151,0.22,U,2,-0.620870071
0.574561343,0.22,U,2,-0.640303404
0.542010972,0.22,U,2,-0.65974135
0.508081074,0.22,U,2,-0.705233435
0.47553993,0.22,U,2,-0.73118607
0.441577736,0.22,U,2,-0.753876747
0.407620155,0.22,U,2,-0.779824768
0.373676416,0.22,U,2,-0.815544821
0.273238566,0.22,U,2,-0.906422873
0.239239461,0.22,U,2,-0.903054798
0.206642952,0.22,U,2,-0.889919305
0.206642952,0.22,U,2,-0.889919305
0.174023374,0.22,U,2,-0.860497091
0.140010427,0.22,U,2,-0.847356984
0.107441601,0.22,U,2,-0.853765554
0.073410199,0.22,U,2,-0.827596071
0.045081457,0.22,U,2,-0.827503795
0.00036449,0.22,U,2,-1.257325564
0.818788323,0.39,U,3,-0.0645517
0.77544627,0.39,U,3,-0.465061986
0.77544627,0.39,U,3,-0.465061986
0.728740755,0.39,U,3,-0.490968483
0.684895797,0.39,U,3,-0.536428272
0.641004701,0.39,U,3,-0.54931462
0.595669486,0.39,U,3,-0.54265229
0.548903991,0.39,U,3,-0.526213315
0.503591845,0.39,U,3,-0.535837705
0.458256629,0.39,U,3,-0.529175375
0.412902958,0.39,U,3,-0.509483669
0.272652613,0.39,U,3,-0.492740183
0.231534412,0.39,U,3,-0.463290287
0.1861669,0.39,U,3,-0.433826549
0.140845525,0.39,U,3,-0.436936251
0.09551031,0.39,U,3,-0.430273921
0.053054106,0.39,U,3,-0.45619426
0.00279135,0.39,U,3,-0.970688518
