,0.5
0.9501,-0.1072
0.9002,-0.2188
0.8002,-0.3816
0.75,-0.4424
0.7,-0.4855
0.65,-0.5139
0.6002,-0.5261
0.5502,-0.5234
0.5002,-0.5359
0.4501,-0.5422
0.4003,-0.5491
0.3502,-0.5658
0.3001,-0.5917
0.2503,-0.611
0.2003,-0.6461
0.1507,-0.6798
0.1003,-0.7874
0.0759,-0.9119
0.0259,-1.1818
0.0132,-1.033
0,1.0112
0,1.0112
0.0126,0.6251
0.0255,0.4268
0.0495,0.2452
0.0753,0.1372
0.1002,0.0672
0.1503,-0.0142
0.1976,-0.0924
0.2503,-0.1399
0.3001,-0.1684
0.3507,-0.1859
0.4001,-0.1877
0.4501,-0.1806
0.5001,-0.1498
0.5497,-0.0841
0.6003,-0.0053
0.65,0.0584
0.7,0.1479
0.7501,0.2309
0.8001,0.3049
0.8501,0.3766
