,0.76
1,0.0312
0.9745,0.0146
0.9495,-0.0057
0.899,-0.0848
0.849,-0.1462
0.7985,-0.2165
0.7485,-0.2808
0.7,-0.334
0.66,-0.3803
0.62,-0.405
0.5795,-0.4528
0.5395,-0.5559
0.5,-0.7914
0.46,-1.2136
0.42,-1.2759
0.38,-1.2882
0.3397,-1.2854
0.2995,-1.282
0.2595,-1.245
0.22,-1.2405
0.17,-1.234
0.14,-1.214
0.099,-1.1845
0.0797,-1.1067
0.0645,-0.9701
0.0345,-0.7462
0.025,-0.5432
0.0155,-0.3653
0.0087,-0.2458
0.0032,0.1743
0,1.0739
0,1.0739
0.0032,1.0699
0.007,0.8655
0.0182,0.5554
0.0487,0.3115
0.0987,0.1511
0.15,0.0716
0.2,-0.0064
0.2492,-0.0591
0.3492,-0.148
0.4492,-0.1812
0.55,-0.0841
0.645,0.0722
0.75,0.1986
0.8,0.2334
0.849,0.2743
0.8992,0.2776
0.9495,0.2339
1,0.0312
