1.0,-0.367746,-
0.98,-0.416944,-
0.96,-0.43348,-
0.94,-0.446247,-
0.92,-0.437953,-
0.9,-0.45467,-
0.88,-0.489297,-
0.84,-0.515073,-
0.8,-0.540519,-
0.76,-0.571366,-
0.72,-0.600256,-
0.68,-0.628551,-
0.64,-0.661351,-
0.6,-0.689236,-
0.58,-0.711375,-
0.56,-0.726661,-
0.54,-0.744241,-
0.52,-0.760918,-
0.5,-0.779166,-
0.48,-0.79428,-
0.46,-0.812661,-
0.44,-0.834192,-
0.42,-0.862131,-
0.4,-0.902521,-
0.38,-0.969414,-
0.34,-1.21257,-
0.3,-1.51373,-
0.26,-1.57698,-
0.22,-1.57863,-
0.19,-1.59545,-
0.16,-1.59672,-
0.13,-1.5938,-
0.1,-1.59429,-
0.08,-1.60768,-
0.06,-1.64283,-
0.05,-1.66505,-
0.045,-1.64205,-
0.04,-1.6545,-
0.035,-1.68111,-
0.03,-1.67068,-
0.025,-1.67659,-
0.02,-1.6448,-
0.015,-1.62545,-
0.01,-1.57403,-
0.005,-1.24846,-
0.0,0.384048,-
0.01,1.03662,-
0.02,0.846331,-
0.03,0.710029,-
0.04,0.613012,-
0.05,0.543131,-
0.06,0.480416,-
0.08,0.371368,-
0.1,0.290195,-
0.15,0.142192,-
0.2,0.0374594,-
0.25,-0.0612374,-
0.3,-0.152803,-
0.35,-0.241268,-
0.4,-0.292028,-
0.45,-0.275926,-
0.5,-0.21993,-
0.55,-0.140068,-
0.6,-0.0614875,-
0.65,-0.0189672,-
0.7,0.039798,-
0.75,0.0864963,-
0.81,0.157805,-
0.87,0.164998,-
0.9,0.147479,-
0.92,0.134277,-
0.94,0.101837,-
0.96,0.0407037,-
0.98,,-
