1.0,0.0391058,-
0.98,-0.00257173,-
0.96,-0.0405408,-
0.94,-0.0710364,-
0.92,-0.0977678,-
0.9,-0.125424,-
0.88,-0.154429,-
0.84,-0.20636,-
0.8,-0.25619,-
0.76,-0.305377,-
0.72,-0.353324,-
0.68,-0.397628,-
0.64,-0.449636,-
0.6,-0.480783,-
0.58,-0.503311,-
0.56,-0.519233,-
0.54,-0.534077,-
0.52,-0.536171,-
0.5,-0.544751,-
0.48,-0.53105,-
0.46,-0.550344,-
0.44,-0.560602,-
0.42,-0.563363,-
0.4,-0.56969,-
0.38,-0.573183,-
0.34,-0.579342,-
0.3,-0.589869,-
0.26,-0.601174,-
0.22,-0.611359,-
0.19,-0.627228,-
0.16,-0.638383,-
0.13,-0.654865,-
0.1,-0.674815,-
0.08,-0.700623,-
0.06,-0.752739,-
0.05,-0.794445,-
0.045,-0.822691,-
0.04,-0.844587,-
0.035,-0.860999,-
0.03,-0.894264,-
0.025,-0.935971,-
0.02,-0.962699,-
0.015,-1.01159,-
0.01,-1.00861,-
0.005,-0.920087,-
0.0,0.477635,-
0.01,0.773671,-
0.02,0.516552,-
0.03,0.374163,-
0.04,0.281704,-
0.05,0.212206,-
0.06,0.158429,-
0.08,0.0751559,-
0.1,0.0151234,-
0.15,-0.0776128,-
0.2,-0.135456,-
0.25,-0.191486,-
0.3,-0.237353,-
0.35,-0.277107,-
0.4,-0.288591,-
0.45,-0.257708,-
0.5,-0.205516,-
0.55,-0.0901958,-
0.6,-0.0279903,-
0.65,0.016013,-
0.7,0.0722359,-
0.75,0.119954,-
0.81,0.190048,-
0.87,0.217905,-
0.9,0.220807,-
0.92,0.218401,-
0.94,0.211652,-
0.96,0.188448,-
0.98,,-
