1.0,0.0689204,-
0.98,0.0331549,-
0.96,-0.00435263,-
0.94,-0.0423996,-
0.92,-0.0704335,-
0.9,-0.1035,-
0.88,-0.143349,-
0.84,-0.208999,-
0.8,-0.264129,-
0.76,-0.340033,-
0.72,-0.405975,-
0.68,-0.467445,-
0.64,-0.540801,-
0.6,-0.593702,-
0.58,-0.626404,-
0.56,-0.652723,-
0.54,-0.679047,-
0.52,-0.690509,-
0.5,-0.707003,-
0.48,-0.695897,-
0.46,-0.735824,-
0.44,-0.752665,-
0.42,-0.767315,-
0.4,-0.781377,-
0.38,-0.798326,-
0.34,-0.82982,-
0.3,-0.865974,-
0.26,-0.906412,-
0.22,-0.951361,-
0.19,-1.00187,-
0.16,-1.05884,-
0.13,-1.12984,-
0.1,-1.22585,-
0.08,-1.31995,-
0.06,-1.46477,-
0.05,-1.59087,-
0.045,-1.61386,-
0.04,-1.70062,-
0.035,-1.79011,-
0.03,-1.84989,-
0.025,-1.85802,-
0.02,-2.44591,-
0.015,-3.38906,-
0.01,-3.55774,-
0.005,-3.27022,-
0.0,-0.678765,-
0.01,1.05429,-
0.02,0.919339,-
0.03,0.793366,-
0.04,0.69638,-
0.05,0.620332,-
0.06,0.56167,-
0.08,0.457348,-
0.1,0.378761,-
0.15,0.239598,-
0.2,0.147697,-
0.25,0.0682409,-
0.3,0.00112463,-
0.35,-0.0587128,-
0.4,-0.0885692,-
0.45,-0.0753853,-
0.5,-0.0362895,-
0.55,0.0237972,-
0.6,0.0842392,-
0.65,0.118443,-
0.7,0.166479,-
0.75,0.207655,-
0.81,0.273187,-
0.87,0.292634,-
0.9,0.288583,-
0.92,0.28579,-
0.94,0.27353,-
0.96,0.246949,-
0.98,,-
