1.0,0.129304,-
0.98,0.0821783,-
0.96,0.0421065,-
0.94,0.00627387,-
0.92,-0.0204916,-
0.9,-0.0496098,-
0.88,-0.0852109,-
0.84,-0.143276,-
0.8,-0.190646,-
0.76,-0.259819,-
0.72,-0.320991,-
0.68,-0.376176,-
0.64,-0.446561,-
0.6,-0.489954,-
0.58,-0.521229,-
0.56,-0.539795,-
0.54,-0.557233,-
0.52,-0.553656,-
0.5,-0.553181,-
0.48,-0.520163,-
0.46,-0.542124,-
0.44,-0.537519,-
0.42,-0.528168,-
0.4,-0.517976,-
0.38,-0.508383,-
0.34,-0.482438,-
0.3,-0.45602,-
0.26,-0.423662,-
0.22,-0.381306,-
0.19,-0.354273,-
0.16,-0.320049,-
0.13,-0.272103,-
0.1,-0.211862,-
0.08,-0.162613,-
0.06,-0.10231,-
0.05,-0.0809993,-
0.045,-0.0346318,-
0.04,-0.0215939,-
0.035,-0.00711178,-
0.03,0.0354617,-
0.025,0.0903176,-
0.02,0.155171,-
0.015,0.242563,-
0.01,0.384398,-
0.005,0.706171,-
0.0,1.1409,-
0.01,0.149461,-
0.02,-0.102164,-
0.03,-0.185014,-
0.04,-0.246766,-
0.05,-0.290132,-
0.06,-0.319932,-
0.08,-0.394222,-
0.1,-0.439428,-
0.15,-0.51383,-
0.2,-0.554766,-
0.25,-0.610429,-
0.3,-0.689478,-
0.35,-0.761648,-
0.4,-0.71778,-
0.45,-0.537787,-
0.5,-0.38274,-
0.55,-0.243409,-
0.6,-0.120179,-
0.65,-0.0308419,-
0.7,0.0589736,-
0.75,0.132848,-
0.81,0.223671,-
0.87,0.268127,-
0.9,0.275778,-
0.92,0.278863,-
0.94,0.27502,-
0.96,0.258835,-
0.98,,-
