1.0,0.132788,-
0.98,0.0852422,-
0.96,0.0452858,-
0.94,0.0095089,-
0.92,-0.0168139,-
0.9,-0.0454274,-
0.88,-0.0807854,-
0.84,-0.138468,-
0.8,-0.183357,-
0.76,-0.253128,-
0.72,-0.314013,-
0.68,-0.368505,-
0.64,-0.43883,-
0.6,-0.480436,-
0.58,-0.512659,-
0.56,-0.530505,-
0.54,-0.546144,-
0.52,-0.540092,-
0.5,-0.536637,-
0.48,-0.497911,-
0.46,-0.519977,-
0.44,-0.512344,-
0.42,-0.499641,-
0.4,-0.486742,-
0.38,-0.475005,-
0.34,-0.443465,-
0.3,-0.412114,-
0.26,-0.374773,-
0.22,-0.328073,-
0.19,-0.296966,-
0.16,-0.257919,-
0.13,-0.205076,-
0.1,-0.139104,-
0.08,-0.0844496,-
0.06,-0.0175397,-
0.05,0.00824407,-
0.045,0.0561286,-
0.04,0.0727296,-
0.035,0.0900202,-
0.03,0.135682,-
0.025,0.195217,-
0.02,0.265473,-
0.015,0.356591,-
0.01,0.497169,-
0.005,0.808322,-
0.0,1.13693,-
0.01,0.0269377,-
0.02,-0.219387,-
0.03,-0.290459,-
0.04,-0.34919,-
0.05,-0.389404,-
0.06,-0.417132,-
0.08,-0.489266,-
0.1,-0.531118,-
0.15,-0.607143,-
0.2,-0.648324,-
0.25,-0.669356,-
0.3,-0.807235,-
0.35,-0.884473,-
0.4,-0.965414,-
0.45,-0.548037,-
0.5,-0.383491,-
0.55,-0.249179,-
0.6,-0.125013,-
0.65,-0.0340628,-
0.7,0.0569434,-
0.75,0.131554,-
0.81,0.222181,-
0.87,0.266888,-
0.9,0.274433,-
0.92,0.277908,-
0.94,0.27433,-
0.96,0.259178,-
0.98,,-
