1.0,0.126584,-
0.98,0.0788722,-
0.96,0.0383344,-
0.94,0.0016316,-
0.92,-0.0251538,-
0.9,-0.054783,-
0.88,-0.0918073,-
0.84,-0.151712,-
0.8,-0.198781,-
0.76,-0.270928,-
0.72,-0.333968,-
0.68,-0.391042,-
0.64,-0.463854,-
0.6,-0.509583,-
0.58,-0.544,-
0.56,-0.564963,-
0.54,-0.584535,-
0.52,-0.583413,-
0.5,-0.585402,-
0.48,-0.552533,-
0.46,-0.57981,-
0.44,-0.577691,-
0.42,-0.57078,-
0.4,-0.562871,-
0.38,-0.556382,-
0.34,-0.534862,-
0.3,-0.513686,-
0.26,-0.486166,-
0.22,-0.449295,-
0.19,-0.426535,-
0.16,-0.397201,-
0.13,-0.355926,-
0.1,-0.303182,-
0.08,-0.259189,-
0.06,-0.207932,-
0.05,-0.194315,-
0.045,-0.148311,-
0.04,-0.138991,-
0.035,-0.129875,-
0.03,-0.0918577,-
0.025,-0.0405368,-
0.02,0.0220673,-
0.015,0.0970314,-
0.01,0.238678,-
0.005,0.567913,-
0.0,1.13752,-
0.01,0.293129,-
0.02,0.0394148,-
0.03,-0.0592126,-
0.04,-0.127524,-
0.05,-0.175827,-
0.06,-0.211376,-
0.08,-0.28939,-
0.1,-0.337456,-
0.15,-0.416723,-
0.2,-0.463474,-
0.25,-0.521525,-
0.3,-0.586806,-
0.35,-0.64119,-
0.4,-0.621926,-
0.45,-0.493931,-
0.5,-0.354039,-
0.55,-0.219744,-
0.6,-0.100632,-
0.65,-0.0173376,-
0.7,0.0697489,-
0.75,0.141475,-
0.81,0.231786,-
0.87,0.274471,-
0.9,0.280761,-
0.92,0.283664,-
0.94,0.278947,-
0.96,0.261423,-
0.98,,-
