1.0,-0.218765,-
0.98,-0.277013,-
0.96,-0.295448,-
0.94,-0.311403,-
0.92,-0.313754,-
0.9,-0.332409,-
0.88,-0.369289,-
0.84,-0.407567,-
0.8,-0.445372,-
0.76,-0.484776,-
0.72,-0.520729,-
0.68,-0.553847,-
0.64,-0.585134,-
0.6,-0.615487,-
0.58,-0.636245,-
0.56,-0.660386,-
0.54,-0.704625,-
0.52,-0.796798,-
0.5,-1.01919,-
0.48,-1.22781,-
0.46,-1.31435,-
0.44,-1.31672,-
0.42,-1.30479,-
0.4,-1.28891,-
0.38,-1.27872,-
0.34,-1.2582,-
0.3,-1.22742,-
0.26,-1.19672,-
0.22,-1.16729,-
0.19,-1.17327,-
0.16,-1.17258,-
0.13,-1.16578,-
0.1,-1.14183,-
0.08,-1.1506,-
0.06,-1.1857,-
0.05,-1.20474,-
0.045,-1.17537,-
0.04,-1.18364,-
0.035,-1.20859,-
0.03,-1.18928,-
0.025,-1.1814,-
0.02,-1.08678,-
0.015,-1.04147,-
0.01,-0.916959,-
0.005,-0.61324,-
0.0,0.718112,-
0.01,0.932828,-
0.02,0.704919,-
0.03,0.563788,-
0.04,0.473638,-
0.05,0.40166,-
0.06,0.342297,-
0.08,0.236695,-
0.1,0.160224,-
0.15,0.0234643,-
0.2,-0.0715947,-
0.25,-0.164499,-
0.3,-0.253023,-
0.35,-0.338845,-
0.4,-0.38032,-
0.45,-0.340178,-
0.5,-0.258684,-
0.55,-0.161407,-
0.6,-0.0689605,-
0.65,-0.0109361,-
0.7,0.0578695,-
0.75,0.113142,-
0.81,0.189742,-
0.87,0.206529,-
0.9,0.195328,-
0.92,0.185521,-
0.94,0.159199,-
0.96,0.107476,-
0.98,,-
