1.0,0.054438,-
0.98,0.0241407,-
0.96,-0.0103152,-
0.94,-0.0464227,-
0.92,-0.0751989,-
0.9,-0.10864,-
0.88,-0.147599,-
0.84,-0.215117,-
0.8,-0.276898,-
0.76,-0.350858,-
0.72,-0.418483,-
0.68,-0.482481,-
0.64,-0.557886,-
0.6,-0.61598,-
0.58,-0.649545,-
0.56,-0.678581,-
0.54,-0.707327,-
0.52,-0.722709,-
0.5,-0.744284,-
0.48,-0.74328,-
0.46,-0.783674,-
0.44,-0.807523,-
0.42,-0.828067,-
0.4,-0.848508,-
0.38,-0.87275,-
0.34,-0.920858,-
0.3,-0.97502,-
0.26,-1.03939,-
0.22,-1.11455,-
0.19,-1.19263,-
0.16,-1.28556,-
0.13,-1.40477,-
0.1,-1.57122,-
0.08,-1.73735,-
0.06,-1.99007,-
0.05,-2.19773,-
0.045,-2.27416,-
0.04,-2.42837,-
0.035,-2.60932,-
0.03,-2.7958,-
0.025,-3.05711,-
0.02,-3.41917,-
0.015,-3.89079,-
0.01,-4.4017,-
0.005,-6.7493,-
0.0,-4.1328,-
0.01,0.911371,-
0.02,1.02153,-
0.03,0.976363,-
0.04,0.909244,-
0.05,0.843543,-
0.06,0.782183,-
0.08,0.679467,-
0.1,0.600462,-
0.15,0.451369,-
0.2,0.346113,-
0.25,0.257489,-
0.3,0.183664,-
0.35,0.116396,-
0.4,0.0764004,-
0.45,0.0712483,-
0.5,0.0883538,-
0.55,0.124415,-
0.6,0.164082,-
0.65,0.185772,-
0.7,0.218694,-
0.75,0.247469,-
0.81,0.298438,-
0.87,0.307242,-
0.9,0.300379,-
0.92,0.293429,-
0.94,0.278522,-
0.96,0.247828,-
0.98,,-
