1.0,0.131934,-
0.98,0.0835411,-
0.96,0.043965,-
0.94,0.00661089,-
0.92,-0.0202069,-
0.9,-0.0493275,-
0.88,-0.0845866,-
0.84,-0.142627,-
0.8,-0.188283,-
0.76,-0.260112,-
0.72,-0.322723,-
0.68,-0.380351,-
0.64,-0.457137,-
0.6,-0.50922,-
0.58,-0.549621,-
0.56,-0.572518,-
0.54,-0.586634,-
0.52,-0.571853,-
0.5,-0.560962,-
0.48,-0.51373,-
0.46,-0.530634,-
0.44,-0.515832,-
0.42,-0.497749,-
0.4,-0.479259,-
0.38,-0.462819,-
0.34,-0.422063,-
0.3,-0.38255,-
0.26,-0.337583,-
0.22,-0.283933,-
0.19,-0.247007,-
0.16,-0.201988,-
0.13,-0.14326,-
0.1,-0.071203,-
0.08,-0.0111113,-
0.06,0.0618185,-
0.05,0.0916572,-
0.045,0.141012,-
0.04,0.160366,-
0.035,0.180372,-
0.03,0.22879,-
0.025,0.290937,-
0.02,0.362602,-
0.015,0.457457,-
0.01,0.596876,-
0.005,0.892976,-
0.0,1.1282,-
0.01,-0.0608062,-
0.02,-0.317578,-
0.03,-0.37552,-
0.04,-0.43108,-
0.05,-0.468614,-
0.06,-0.49334,-
0.08,-0.567602,-
0.1,-0.61262,-
0.15,-0.674084,-
0.2,-0.778927,-
0.25,-0.820599,-
0.3,-0.82656,-
0.35,-0.959019,-
0.4,-1.06492,-
0.45,-1.1464,-
0.5,-0.556486,-
0.55,-0.378913,-
0.6,-0.209796,-
0.65,-0.0648315,-
0.7,0.0416876,-
0.75,0.117842,-
0.81,0.197067,-
0.87,0.241537,-
0.9,0.251027,-
0.92,0.253686,-
0.94,0.251893,-
0.96,0.24321,-
0.98,,-
