1.0,0.129747,-
0.98,0.083715,-
0.96,0.0444459,-
0.94,0.00956398,-
0.92,-0.0179585,-
0.9,-0.0470682,-
0.88,-0.079595,-
0.84,-0.135343,-
0.8,-0.184704,-
0.76,-0.247705,-
0.72,-0.304842,-
0.68,-0.357691,-
0.64,-0.422107,-
0.6,-0.462701,-
0.58,-0.487223,-
0.56,-0.503558,-
0.54,-0.51733,-
0.52,-0.511079,-
0.5,-0.509919,-
0.48,-0.482114,-
0.46,-0.495198,-
0.44,-0.490012,-
0.42,-0.47882,-
0.4,-0.468439,-
0.38,-0.457645,-
0.34,-0.429125,-
0.3,-0.399819,-
0.26,-0.365128,-
0.22,-0.320627,-
0.19,-0.29007,-
0.16,-0.251388,-
0.13,-0.201039,-
0.1,-0.136308,-
0.08,-0.0831451,-
0.06,-0.0195215,-
0.05,0.00797255,-
0.045,0.0522286,-
0.04,0.0697471,-
0.035,0.0893401,-
0.03,0.135001,-
0.025,0.189731,-
0.02,0.256243,-
0.015,0.351382,-
0.01,0.496193,-
0.005,0.80694,-
0.0,1.13163,-
0.01,0.00312218,-
0.02,-0.242459,-
0.03,-0.333308,-
0.04,-0.366687,-
0.05,-0.40209,-
0.06,-0.422663,-
0.08,-0.487957,-
0.1,-0.530877,-
0.15,-0.600159,-
0.2,-0.63211,-
0.25,-0.677079,-
0.3,-0.761634,-
0.35,-0.844699,-
0.4,-0.798859,-
0.45,-0.554584,-
0.5,-0.39919,-
0.55,-0.26161,-
0.6,-0.138888,-
0.65,-0.043945,-
0.7,0.0462951,-
0.75,0.121195,-
0.81,0.211019,-
0.87,0.257263,-
0.9,0.266652,-
0.92,0.269317,-
0.94,0.266714,-
0.96,0.251755,-
0.98,,-
