1.0,0.128776,-
0.98,0.0811754,-
0.96,0.0404641,-
0.94,0.00341215,-
0.92,-0.0236509,-
0.9,-0.053816,-
0.88,-0.0909757,-
0.84,-0.151565,-
0.8,-0.200036,-
0.76,-0.273052,-
0.72,-0.337985,-
0.68,-0.397436,-
0.64,-0.473528,-
0.6,-0.523444,-
0.58,-0.560777,-
0.56,-0.584713,-
0.54,-0.606461,-
0.52,-0.6059,-
0.5,-0.608775,-
0.48,-0.574961,-
0.46,-0.602096,-
0.44,-0.598806,-
0.42,-0.590516,-
0.4,-0.581879,-
0.38,-0.573881,-
0.34,-0.54938,-
0.3,-0.526089,-
0.26,-0.49628,-
0.22,-0.456588,-
0.19,-0.432083,-
0.16,-0.401484,-
0.13,-0.358386,-
0.1,-0.303782,-
0.08,-0.258453,-
0.06,-0.205844,-
0.05,-0.191524,-
0.045,-0.145313,-
0.04,-0.135461,-
0.035,-0.126128,-
0.03,-0.0877822,-
0.025,-0.0358802,-
0.02,0.0273141,-
0.015,0.102697,-
0.01,0.244618,-
0.005,0.573707,-
0.0,1.14116,-
0.01,0.300548,-
0.02,0.0477243,-
0.03,-0.0539094,-
0.04,-0.122871,-
0.05,-0.172176,-
0.06,-0.208344,-
0.08,-0.28859,-
0.1,-0.337995,-
0.15,-0.42104,-
0.2,-0.470544,-
0.25,-0.531884,-
0.3,-0.604807,-
0.35,-0.670625,-
0.4,-0.646476,-
0.45,-0.503597,-
0.5,-0.357414,-
0.55,-0.221063,-
0.6,-0.100657,-
0.65,-0.016227,-
0.7,0.071589,-
0.75,0.143693,-
0.81,0.234266,-
0.87,0.276955,-
0.9,0.283162,-
0.92,0.286176,-
0.94,0.281425,-
0.96,0.263805,-
0.98,,-
