1.0,0.13043,-
0.98,0.0832853,-
0.96,0.0439847,-
0.94,0.00899811,-
0.92,-0.0166936,-
0.9,-0.0442871,-
0.88,-0.078739,-
0.84,-0.134717,-
0.8,-0.177162,-
0.76,-0.244629,-
0.72,-0.302656,-
0.68,-0.353058,-
0.64,-0.418935,-
0.6,-0.453998,-
0.58,-0.482047,-
0.56,-0.496411,-
0.54,-0.508774,-
0.52,-0.499997,-
0.5,-0.494338,-
0.48,-0.45433,-
0.46,-0.474562,-
0.44,-0.465775,-
0.42,-0.452131,-
0.4,-0.438028,-
0.38,-0.424883,-
0.34,-0.391831,-
0.3,-0.358124,-
0.26,-0.318149,-
0.22,-0.26926,-
0.19,-0.235404,-
0.16,-0.193366,-
0.13,-0.137035,-
0.1,-0.0668401,-
0.08,-0.00834248,-
0.06,0.0637055,-
0.05,0.0935685,-
0.045,0.142355,-
0.04,0.161714,-
0.035,0.182123,-
0.03,0.230389,-
0.025,0.292677,-
0.02,0.364735,-
0.015,0.4606,-
0.01,0.599801,-
0.005,0.896851,-
0.0,1.11114,-
0.01,-0.116487,-
0.02,-0.370282,-
0.03,-0.423459,-
0.04,-0.474589,-
0.05,-0.509555,-
0.06,-0.532262,-
0.08,-0.601173,-
0.1,-0.634517,-
0.15,-0.716758,-
0.2,-0.730073,-
0.25,-0.765958,-
0.3,-0.841307,-
0.35,-0.956883,-
0.4,-1.05897,-
0.45,-0.717056,-
0.5,-0.393342,-
0.55,-0.25737,-
0.6,-0.133396,-
0.65,-0.0407747,-
0.7,0.050139,-
0.75,0.124441,-
0.81,0.214309,-
0.87,0.258987,-
0.9,0.266716,-
0.92,0.27035,-
0.94,0.267209,-
0.96,0.253441,-
0.98,,-
