1.0,0.136481,-
0.98,0.0901812,-
0.96,0.0508122,-
0.94,0.0162897,-
0.92,-0.0114145,-
0.9,-0.0404297,-
0.88,-0.0730344,-
0.84,-0.128931,-
0.8,-0.178968,-
0.76,-0.242783,-
0.72,-0.301222,-
0.68,-0.355785,-
0.64,-0.423658,-
0.6,-0.466612,-
0.58,-0.494191,-
0.56,-0.510675,-
0.54,-0.524122,-
0.52,-0.515063,-
0.5,-0.510304,-
0.48,-0.478271,-
0.46,-0.48759,-
0.44,-0.478225,-
0.42,-0.462843,-
0.4,-0.448623,-
0.38,-0.433929,-
0.34,-0.397981,-
0.3,-0.362006,-
0.26,-0.321658,-
0.22,-0.26946,-
0.19,-0.234324,-
0.16,-0.191313,-
0.13,-0.135091,-
0.1,-0.0646974,-
0.08,-0.0078633,-
0.06,0.0617415,-
0.05,0.0935887,-
0.045,0.13908,-
0.04,0.159518,-
0.035,0.181848,-
0.03,0.230042,-
0.025,0.286759,-
0.02,0.356821,-
0.015,0.453352,-
0.01,0.596276,-
0.005,0.891829,-
0.0,1.1225,-
0.01,-0.0826551,-
0.02,-0.335728,-
0.03,-0.415595,-
0.04,-0.446894,-
0.05,-0.48016,-
0.06,-0.497112,-
0.08,-0.56384,-
0.1,-0.604649,-
0.15,-0.686198,-
0.2,-0.738847,-
0.25,-0.793801,-
0.3,-0.791029,-
0.35,-0.943408,-
0.4,-1.05482,-
0.45,-1.00697,-
0.5,-0.428525,-
0.55,-0.267834,-
0.6,-0.137793,-
0.65,-0.0356262,-
0.7,0.0552149,-
0.75,0.128473,-
0.81,0.21529,-
0.87,0.259182,-
0.9,0.268024,-
0.92,0.26997,-
0.94,0.26759,-
0.96,0.254163,-
0.98,,-
