,0.76
1,0.05
0.928,0.004
0.848,-0.115
0.8,-0.195
0.72,-0.352
0.649,-0.505
0.599,-0.552
0.549,-0.713
0.498,-1.26
0.45,-1.282
0.4,-1.247
0.35,-1.224
0.299,-1.209
0.25,-1.202
0.2,-1.215
0.15,-1.184
0.101,-1.197
0.075,-1.191
0.051,-1.212
0.031,-1.124
0.02,-1.083
0.015,-1.029
0.011,-0.702
0.007,-0.298
0.004,0.095
0.0004,0.899
0,1.141
0.001,1.066
0.003,0.76
0.005,0.743
0.011,0.569
0.019,0.481
0.05,0.408
0.1,0.309
0.147,0.219
0.199,0.154
0.299,0.028
0.4,-0.038
0.499,-0.06
0.599,0.042
0.729,0.129
0.868,0.166
0.948,0.173
