,0.81
1,0.074
0.989,0.054
0.972,-0.001
0.932,-0.17
0.899,-0.26
0.85,-0.393
0.801,-0.448
0.75,-0.54
0.7,-0.602
0.652,-0.577
0.6,-0.558
0.549,-0.543
0.499,-0.535
0.448,-0.482
0.398,-0.435
0.351,-0.507
0.301,-0.534
0.25,-0.527
0.2,-0.498
0.15,-0.519
0.098,-0.471
0.071,-0.457
0.046,-0.494
0.029,-0.474
0.016,-0.29
0.012,-0.166
0.003,0.679
0,1.176
0,1.176
0.006,0.325
0.011,-0.066
0.02,-0.221
0.029,-0.315
0.048,-0.371
0.069,-0.399
0.102,-0.394
0.151,-0.417
0.199,-0.418
0.251,-0.444
0.299,-0.432
0.35,-0.41
0.4,-0.405
0.451,-0.395
0.5,-0.378
0.549,-0.308
0.598,-0.203
0.649,-0.039
0.699,0.134
0.747,0.255
0.8,0.351
0.85,0.414
0.899,0.453
0.929,0.461
0.95,0.456
0.998,0.079
