,0.5
1,0.011
0.989,-0.032
0.972,-0.093
0.932,-0.233
0.899,-0.286
0.85,-0.344
0.801,-0.362
0.75,-0.367
0.7,-0.378
0.652,-0.377
0.6,-0.384
0.549,-0.384
0.499,-0.397
0.448,-0.4
0.398,-0.413
0.351,-0.422
0.301,-0.434
0.25,-0.446
0.2,-0.463
0.15,-0.497
0.098,-0.561
0.071,-0.636
0.046,-0.783
0.029,-0.895
0.016,-1.029
0.012,-1.043
0.003,-0.022
0,1.019
0,1.019
0.006,0.6
0.011,0.229
0.02,0.106
0.029,0.011
0.048,-0.055
0.069,-0.076
0.102,-0.104
0.151,-0.137
0.199,-0.149
0.251,-0.168
0.299,-0.148
0.35,-0.163
0.4,-0.165
0.451,-0.18
0.5,-0.187
0.549,-0.167
0.598,-0.126
0.649,-0.033
0.699,0.096
0.747,0.208
0.8,0.308
0.85,0.375
0.899,0.409
0.929,0.404
0.95,0.393
0.998,0.012
