,0.76
1,0.066
0.989,0.039
0.972,-0.015
0.932,-0.149
0.899,-0.216
0.85,-0.297
0.801,-0.315
0.75,-0.335
0.7,-0.375
0.652,-0.443
0.6,-0.787
0.549,-1.16
0.499,-1.176
0.448,-1.187
0.398,-1.19
0.351,-1.199
0.301,-1.216
0.25,-1.226
0.2,-1.232
0.15,-1.285
0.098,-1.334
0.071,-1.362
0.046,-1.385
0.029,-1.365
0.016,-1.191
0.012,-1.003
0.003,0.031
0,1.04
0,1.04
0.006,0.918
0.011,0.618
0.02,0.48
0.029,0.371
0.048,0.269
0.069,0.206
0.102,0.139
0.151,0.072
0.199,0.034
0.251,-0.009
0.299,-0.011
0.35,-0.048
0.4,-0.067
0.451,-0.084
0.5,-0.105
0.549,-0.095
0.598,-0.046
0.649,0.056
0.699,0.2
0.747,0.313
0.8,0.408
0.85,0.473
0.899,0.508
0.929,0.504
0.95,0.49
0.998,0.066
