,0.8
0.9501,-0.0286
0.9002,-0.1408
0.8002,-0.7097
0.75,-0.831
0.7,-0.8456
0.65,-0.7817
0.6002,-0.7158
0.5502,-0.667
0.5002,-0.6213
0.4501,-0.5777
0.4003,-0.5493
0.3502,-0.5355
0.3001,-0.5249
0.2503,-0.4799
0.2003,-0.4442
0.1507,-0.4063
0.1003,-0.3486
0.0759,-0.3229
0.0259,0.0094
0.0132,0.3386
0,1.0218
0,1.0218
0.0126,-0.1015
0.0255,-0.1948
0.0495,-0.3298
0.0753,-0.3927
0.1002,-0.4435
0.1503,-0.4748
0.1976,-0.573
0.2503,-0.6792
0.3001,-0.7605
0.3507,-0.8327
0.4001,-0.84
0.4501,-0.7867
0.5001,-0.3499
0.5497,-0.1612
0.6003,-0.0583
0.65,0.0343
0.7,0.143
0.7501,0.2427
0.8001,0.328
0.8501,0.4025
