,0.76
0.9501,-0.0458
0.9002,-0.1838
0.8002,-0.3894
0.75,-0.4747
0.7,-0.5351
0.65,-0.5621
0.6002,-0.5416
0.5502,-0.5088
0.5002,-0.4732
0.4501,-0.4461
0.4003,-0.4178
0.3502,-0.3915
0.3001,-0.3717
0.2503,-0.3351
0.2003,-0.2962
0.1507,-0.2671
0.1003,-0.2112
0.0759,-0.1789
0.0259,0.1382
0.0132,0.4783
0,0.8878
0,0.8878
0.0126,-0.4041
0.0255,-0.4422
0.0495,-0.53
0.0753,-0.5477
0.1002,-0.5945
0.1503,-0.5741
0.1976,-0.6693
0.2503,-0.7574
0.3001,-0.8
0.3507,-0.7029
0.4001,-0.5657
0.4501,-0.4788
0.5001,-0.3759
0.5497,-0.2427
0.6003,-0.1115
0.65,0.0005
0.7,0.1162
0.7501,0.2163
0.8001,0.2962
0.8501,0.3638
