,0.76
0.9501,-0.0495
0.9002,-0.1759
0.8002,-0.398
0.75,-0.4999
0.7,-0.6316
0.65,-0.7397
0.6002,-0.7689
0.5502,-0.7586
0.5002,-0.7428
0.4501,-0.7273
0.4003,-0.7273
0.3502,-0.7338
0.3001,-0.8406
0.2503,-0.8657
0.2003,-0.8517
0.1507,-0.8725
0.1003,-0.8749
0.0759,-0.8722
0.0259,-0.6115
0.0132,-0.2201
0,1.1515
0,1.1515
0.0126,0.4299
0.0255,0.2593
0.0495,0.0841
0.0753,-0.006
0.1002,-0.0741
0.1503,-0.1492
0.1976,-0.244
0.2503,-0.3013
0.3001,-0.3387
0.3507,-0.3605
0.4001,-0.3539
0.4501,-0.3234
0.5001,-0.2599
0.5497,-0.1547
0.6003,-0.0445
0.65,0.0501
0.7,0.1581
0.7501,0.2563
0.8001,0.3386
0.8501,0.4121
