,0.76
0.9501,-0.0579
0.9002,-0.1918
0.8002,-0.4075
0.75,-0.5046
0.7,-0.5903
0.65,-0.6625
0.6002,-0.7597
0.5502,-0.815
0.5002,-0.8614
0.4501,-0.867
0.4003,-0.9207
0.3502,-1.0033
0.3001,-1.0073
0.2503,-0.9866
0.2003,-0.9831
0.1507,-0.9831
0.1003,-0.9823
0.0759,-0.9658
0.0259,-0.7042
0.0132,-0.31
0,1.1512
0,1.1512
0.0126,0.5132
0.0255,0.3348
0.0495,0.1549
0.0753,0.0599
0.1002,-0.0123
0.1503,-0.0957
0.1976,-0.1896
0.2503,-0.2478
0.3001,-0.2867
0.3507,-0.3111
0.4001,-0.3089
0.4501,-0.2847
0.5001,-0.2276
0.5497,-0.1276
0.6003,-0.0215
0.65,0.0699
0.7,0.1759
0.7501,0.2729
0.8001,0.355
0.8501,0.4296
