,0.76
1,0.1467
0.9212,0.0015
0.8791,-0.0908
0.8353,-0.1998
0.7493,-0.4117
0.6997,-0.4779
0.6598,-0.5287
0.6197,-0.561
0.5795,-0.578
0.5397,-0.5752
0.4996,-0.5622
0.4598,-0.5583
0.4201,-0.5379
0.3795,-0.533
0.3402,-0.5338
0.2994,-0.542
0.25,-0.5408
0.1997,-0.5445
0.1,-0.5629
0.08,-0.5452
0.0608,-0.531
0.04,-0.4824
0.03,-0.4137
0.0203,-0.3144
0.0097,-0.0099
0.0083,0.0077
0,1.0595
0,1.0595
0.0052,0.4761
0.0098,0.3755
0.02,0.2814
0.05,0.1286
0.0813,0.0389
0.1199,-0.0255
0.1796,-0.1044
0.2397,-0.1692
0.2995,-0.2302
0.3588,-0.2987
0.4193,-0.3415
0.4793,-0.3572
0.5394,-0.298
0.5994,-0.1415
0.6507,0.0382
0.7203,0.1844
0.7743,0.2646
0.8394,0.3136
0.8996,0.3271
0.9492,0.2919
1,0.1469
