0.982529118,0.004143646
0.974209651,0.005801105
0.963394343,0.008287293
0.952579035,0.010773481
0.941763727,0.014088398
0.926788686,0.017403315
0.906821963,0.022375691
0.886023295,0.027348066
0.852745424,0.036464088
0.818635607,0.044751381
0.794509151,0.051381215
0.775374376,0.056353591
0.752079867,0.062154696
0.727953411,0.06878453
0.696339434,0.076243094
0.665557404,0.083701657
0.62063228,0.094475138
0.584858569,0.102762431
0.542429285,0.111878453
0.503327787,0.120165746
0.467554077,0.125966851
0.440099834,0.130939227
0.404326123,0.135911602
0.361064892,0.140883978
0.311980033,0.144198895
0.262895175,0.145027624
0.21797005,0.142541436
0.18469218,0.137569061
0.163893511,0.133425414
0.128951747,0.123480663
0.101497504,0.112707182
0.079866889,0.101933702
0.057404326,0.087845304
0.039101498,0.072099448
0.022462562,0.055524862
0.010815308,0.038121547
0.004991681,0.025690608
0.000831947,0.009944751
0,0
0.003327787,-0.019060773
0.012479201,-0.038950276
0.025790349,-0.056353591
0.038269551,-0.06961326
0.05906822,-0.086187845
0.076539101,-0.097790055
0.099833611,-0.110220994
0.121464226,-0.120165746
0.143094842,-0.128453039
0.170549085,-0.136740331
0.196339434,-0.141712707
0.227953411,-0.145856354
0.263727121,-0.148342541
0.298668885,-0.149171271
0.329450915,-0.147513812
0.355241265,-0.144198895
0.381863561,-0.140883978
0.405990017,-0.136740331
0.430948419,-0.130939227
0.455906822,-0.124309392
0.481697171,-0.117679558
0.507487521,-0.109392265
0.532445923,-0.101104972
0.559900166,-0.091160221
0.58985025,-0.079558011
0.62063228,-0.067955801
0.643926789,-0.05801105
0.668885191,-0.048066298
0.693011647,-0.038950276
0.721297837,-0.028176796
0.744592346,-0.020718232
0.769550749,-0.013259669
0.796173045,-0.006629834
0.820299501,-0.001657459
0.840266223,0.001657459
0.862728785,0.004972376
0.882695507,0.007458564
0.90765391,0.007458564
0.918469218,0.008287293
0.930116473,0.007458564
0.94093178,0.007458564
0.952579035,0.006629834
0.96672213,0.004972376
