,0.76
1,0.191
0.9745,0.1558
0.9495,0.1145
0.899,0.0232
0.849,-0.0781
0.7985,-0.1975
0.7485,-0.3201
0.7,-0.4104
0.66,-0.5043
0.62,-0.4901
0.5795,-0.4613
0.5395,-0.4587
0.5,-0.5863
0.46,-0.9515
0.42,-1.0042
0.38,-1.0358
0.3397,-1.0332
0.2995,-1.0315
0.2595,-1.0159
0.22,-1.0125
0.17,-1.0053
0.14,-0.9891
0.099,-0.969
0.0797,-0.8822
0.0645,-0.7182
0.0345,-0.4678
0.025,-0.2658
0.0155,-0.0616
0.0087,0.114
0.0032,0.522
0,1.1531
0.0032,0.8791
0.007,0.5864
0.0182,0.2646
0.0487,0.0623
0.0987,-0.0609
0.15,-0.1227
0.2,-0.1817
0.2492,-0.2535
0.3492,-0.2932
0.4492,-0.2842
0.55,-0.1255
0.645,0.0757
0.75,0.2244
0.8,0.2665
0.849,0.3161
0.8992,0.3312
0.9495,0.3088
1,0.191
