,0.7
1,0.251562666
0.99,0.214131654
0.975,0.159694871
0.95,0.078011081
0.925,-0.000253241
0.9,-0.078526147
0.875,-0.14659788
0.85,-0.20787646
0.825,-0.279350492
0.8,-0.340623349
0.775,-0.388295596
0.75,-0.463166203
0.725,-0.504042436
0.7,-0.538134101
0.675,-0.650401382
0.65,-0.823855677
0.625,-0.864737632
0.6,-0.892018976
0.575,-0.919288875
0.55,-0.966975428
0.525,-0.980659023
0.5,-0.973940269
0.475,-0.946830614
0.45,-0.912919222
0.425,-0.889209004
0.4,-0.851898174
0.375,-0.824785657
0.35,-0.79767314
0.325,-0.760370895
0.3,-0.71966349
0.275,-0.685752098
0.25,-0.662039019
0.225,-0.624739635
0.2,-0.601026556
0.175,-0.553517414
0.15,-0.516209446
0.125,-0.475502041
0.1,-0.434794635
0.075,-0.363480847
0.05,-0.264983004
0.035,
0.018,-0.030530554
0.008,0.180205955
0.002,0.802277261
0,1.115014063
0,1.115014063
0.002,0.43853745
0.008,-0.319517078
0.018,-0.295680955
0.035,-0.265034511
0.05,-0.247940033
0.1,-0.230828386
0.15,-0.257835029
0.22,-0.28139645
0.318,-0.352455567
0.445,-0.423417393
0.575,-0.558954225
0.7,-0.235581304
0.8,0.057110836
0.85,0.189866309
0.9,0.271621636
0.925,0.315905891
0.95,0.332994645
0.975,0.326270169
0.99,0.319522801
