,0.81
1,0.186122547
0.95,0.259731433
0.9,0.184543182
0.8,-0.009905837
0.7,-0.165739008
0.65,
0.6,-0.255672989
0.55,-0.28127966
0.5,-0.306938727
0.45,-0.299386218
0.4,-0.264445576
0.35,-0.234909205
0.3,-0.216495756
0.25,-0.231084298
0.2,-0.152071139
0.15,-0.238225123
0.125,-0.22621147
0.1,-0.241847932
0.08,-0.125319241
0.06,0.024263836
0.04,0.272957679
0.02,0.609691762
0.01,0.89107322
0,0.675232813
0.01,-1.279655384
0.04,-1.143029087
0.06,-1.050265723
0.1,-1.029801344
0.2,-0.862792856
0.35,-0.857381099
0.5,
0.7,-0.160387132
0.8,-0.004396772
0.9,0.118486804
0.95,0.171638797
1,0.186227339
