,0.81
1,0.17520921
0.95,0.204693184
0.9,0.146032126
0.8,-0.053978353
0.7,-0.248532164
0.65,
0.6,-0.382276681
0.55,-0.440937739
0.5,-0.477614934
0.45,-0.486799204
0.4,-0.457262833
0.35,-0.416813126
0.3,-0.387276756
0.25,-0.638912259
0.2,-0.736084373
0.15,-0.827799817
0.125,-0.821347625
0.1,-0.710118415
0.08,-0.511006153
0.06,-0.356018803
0.04,-0.068761508
0.02,0.290113624
0.01,
0,1.007182742
0.01,-0.557705954
0.04,-0.316355035
0.06,
0.1,-0.357590682
0.2,-0.278727226
0.35,-0.383601551
0.5,
0.7,-0.13840327
0.9,0.179034117
0.95,0.210097457
1,0.208368389
