,0.4
1,0.121418273
0.95,0.128816559
0.9,0.077002568
0.8,-0.103700999
0.7,-0.284491198
0.65,-0.330379629
0.6,-0.35260914
0.55,-0.410435321
0.5,-0.450398193
0.45,-0.496373256
0.4,-0.506708332
0.35,-0.54671452
0.3,-0.580751833
0.25,-0.680056929
0.2,-0.737753164
0.15,-0.997091674
0.125,-1.132599858
0.1,-1.32148139
0.08,-1.451367223
0.06,-1.586962037
0.04,-1.621952291
0.02,-1.745825934
0.01,-1.727702732
0,-0.097827419
0.01,0.933046626
0.04,0.600262368
0.06,0.504847003
0.1,0.385122985
0.2,0.251728598
0.35,0.111109186
0.5,0.029528789
0.7,0.01183008
0.9,0.088810371
0.95,0.152692058
1,0.115406083
