,0.05
0.97,0.12282621
0.94,0.014183862
0.88,-0.073333585
0.78,-0.142178128
0.62,-0.378588404
0.45,-0.723678751
0.3,-1.288468067
0.18,-2.004451318
0.1,-2.646874646
0.04,-3.873439209
0.01,-3.219133125
0,-0.896808631
0.01,0.805726357
0.04,0.93119318
0.1,0.665245766
