,0.32,0.41,0.51,0.56,0.61,0.63,0.66,0.69,0.71,0.74,0.77,0.79,0.82,0.84,0.87,0.9,0.93
0.005,-0.09,-0.1,-0.12,-0.12,-0.13,-0.14,-0.14,-0.15,-0.17,-0.19,-0.24,-0.38,-0.54,-0.68,-0.69,-0.65,-0.61
0.013,-0.12,-0.12,-0.15,-0.15,-0.15,-0.17,-0.16,-0.18,-0.2,-0.21,-0.25,-0.35,-0.49,-0.62,-0.69,-0.66,-0.63
0.025,-0.14,-0.14,-0.17,-0.17,-0.18,-0.19,-0.2,-0.2,-0.22,-0.24,-0.27,-0.37,-0.48,-0.57,-0.58,-0.57,-0.53
0.05,-0.11,-0.11,-0.14,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.19,-0.22,-0.28,-0.4,-0.61,-0.65,-0.61,-0.56
0.075,-0.09,-0.09,-0.11,-0.11,-0.12,-0.13,-0.13,-0.14,-0.15,-0.15,-0.18,-0.22,-0.31,-0.5,-0.64,-0.61,-0.57
0.1,-0.07,-0.07,-0.09,-0.09,-0.09,-0.1,-0.1,-0.11,-0.12,-0.13,-0.14,-0.19,-0.25,-0.43,-0.61,-0.6,-0.55
0.15,-0.06,-0.07,-0.09,-0.08,-0.08,-0.09,-0.09,-0.09,-0.1,-0.11,-0.12,-0.15,-0.2,-0.26,-0.55,-0.56,-0.52
0.2,-0.06,-0.06,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.1,-0.11,-0.12,-0.14,-0.19,-0.22,-0.49,-0.55,-0.51
0.25,-0.05,-0.06,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.09,-0.09,-0.1,--,--,--,--,--,--
0.3,-0.07,-0.07,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.11,-0.12,-0.12,-0.15,-0.2,-0.27,-0.39,-0.57,-0.53
0.35,-0.07,-0.08,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.12,-0.12,-0.13,--,--,--,--,--,--
0.4,-0.06,-0.06,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.1,-0.1,-0.11,-0.14,-0.17,-0.25,-0.32,-0.61,-0.58
0.45,-0.05,-0.04,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.07,-0.07,-0.08,--,--,--,--,--,--
0.5,-0.02,-0.03,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.07,-0.1,-0.15,-0.18,-0.6,-0.59
0.55,0,0,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.1,-0.01,--,--,--,--,--,--
0.6,0.03,0.03,0.01,0.02,0.02,0.03,-0.03,0.04,0.04,0.04,0.04,0.03,-0.01,-0.05,-0.05,-0.56,-0.61
0.7,0.1,0.12,0.11,0.11,0.12,0.12,0.13,0.13,0.13,0.13,0.13,--,--,--,--,--,--
0.75,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.12,0.08,0.08,-0.24,-0.54
0.8,0.16,0.16,0.16,0.16,0.17,0.18,0.19,0.19,0.19,0.2,0.2,--,--,--,--,--,--
0.85,0.17,0.17,0.17,0.17,0.18,0.19,0.19,0.2,0.2,0.21,0.21,0.19,0.16,0.11,0.1,0.02,-0.45
0.95,0.17,0.17,0.16,0.17,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.17,0.12,0.05,0.01,-0.11,-0.3
