,0.31
1,-0.53
0.955,-0.67
0.904,-0.72
0.804,-0.77
0.758,-0.78
0.655,-0.74
0.6,-0.74
0.551,-0.73
0.502,-0.71
0.448,-0.69
0.399,-0.69
0.351,-0.68
0.304,-0.68
0.255,-0.67
0.199,-0.66
0.154,-0.66
0.106,-0.65
0.08,-0.65
0.051,-0.64
0.027,-0.64
0.016,-0.64
0.006,-0.64
0,-0.75
0.015,0.96
0.028,0.94
0.052,0.81
0.08,0.69
0.106,0.6
0.154,0.5
0.204,0.4
0.251,0.34
0.3,0.29
0.352,0.23
0.401,0.17
0.452,0.13
0.5,0.1
0.555,0.07
0.602,-0.04
0.655,-0.04
0.707,-0.06
0.755,-0.08
0.852,-0.14
0.904,-0.23
0.955,-0.26
