,0.005507517
1,-0.309
0.9792,-0.331
0.9486,-0.352
0.899,-0.388
0.8404,-0.41
0.7492,-0.407
0.6494,-0.525
0.5448,-0.576
0.4998,-0.597
0.442,-0.626
0.3998,-0.64
0.349,-0.678
0.2996,-0.691
0.249,-0.727
0.1908,-0.755
0.149,-0.784
0.0996,-0.892
0.0738,-0.942
0.0494,-0.971
0.0292,-1.007
0.0166,-0.978
0.0092,-1.036
0.0086,-1.007
0.0001,-1.022
0.0001,-0.187
0.0044,0.748
0.0094,0.957
0.017,1.014
0.0294,0.971
0.049,0.835
0.075,0.683
0.0996,0.554
0.1258,0.432
0.1492,0.259
0.1744,0.259
0.1996,0.187
0.2244,0.123
0.2492,0.072
0.27444,0.022
0.2988,-0.007
0.3498,-0.079
0.399,-0.122
0.448,-0.165
0.4992,-0.172
0.5492,-0.194
0.5994,-0.209
0.649,-0.237
0.6986,-0.252
0.749,-0.25
0.7992,-0.28
0.8488,-0.28
0.8988,-0.287
0.949,-0.295
0.98,-0.324
,
