,0.4
0.99,0.213637115
0.96,0.138269836
0.94,0.050841008
0.9,-0.045599176
0.85,-0.122364509
0.8,-0.168913318
0.75,-0.195853407
0.7,-0.221287544
0.65,-0.230121387
0.6,-0.240457703
0.55,-0.244759764
0.5,-0.252084173
0.45,-0.248828622
0.4,-0.248605862
0.35,-0.268016185
0.3,-0.288922019
0.25,-0.290201732
0.2,-0.30506635
0.15,-0.32000058
0.135,-0.339497919
0.11,-0.349935173
0.08,-0.3588978
0.06,-0.372378287
0.03,-0.409981872
0.008,-0.283085
0.008,-0.227235943
0.03,-0.403933694
0.06,-0.395005874
0.08,-0.358894319
0.11,-0.348422259
0.135,-0.341003872
0.15,-0.333561121
0.2,-0.317127899
0.25,-0.2932206
0.3,-0.275323191
0.35,-0.269518658
0.4,-0.274266239
0.45,-0.257885226
0.5,-0.252073731
0.55,-0.240231462
0.6,-0.23895175
0.65,-0.201452584
0.7,-0.204676809
0.75,-0.191325106
0.8,-0.170426232
0.85,-0.120841153
0.9,-0.036532131
0.94,0.049328093
0.96,0.136767363
0.99,0.21515003
