,0.15
0.99,0.049459962
0.95,0.02056645
0.9,-0.008549009
0.85,-0.065993023
0.8,-0.151785768
0.75,-0.223414237
0.7,-0.309227159
0.65,-0.395060259
0.6,-0.495037459
0.55,-0.580850381
0.5,-0.666703658
0.45,-0.724127495
0.4,-0.781591685
0.35,-0.824871422
0.3,-0.896459536
0.25,-0.99647709
0.2,-1.110658921
0.15,-1.267394116
0.1,-1.537584769
0.075,-1.750714771
0.06,-1.906925363
0.05,-2.091504864
0.035,-2.389539822
0.022,-3.141497499
0.015,-3.3543652
0.012,-3.567192547
0.005,-3.709137977
0,-2.205666518
0.007,0.829867255
0.015,0.816146873
0.022,
0.035,
0.05,0.731181385
0.06,0.646256252
0.075,0.575535751
0.1,0.462443479
0.15,0.335429055
0.2,0.251068878
0.25,0.166648171
0.3,0.11061655
0.35,0.068769383
0.4,0.04110667
0.45,-0.000740497
0.5,-0.014238932
0.55,-0.056065922
0.6,-0.041134918
0.65,-0.01207999
0.7,-0.025538071
0.75,0.017701311
0.8,0.060981048
0.85,0.104200253
0.9,0.119191789
0.95,0.119877808
0.99,0.049459962
