,0.6
1,-0.007
0.981,-0.053
0.972,-0.086
0.949,-0.194
0.932,-0.262
0.899,-0.365
0.85,-0.453
0.801,-0.477
0.75,-0.477
0.7,-0.462
0.652,-0.442
0.6,-0.454
0.549,-0.426
0.499,-0.43
0.448,-0.417
0.398,-0.422
0.351,-0.444
0.301,-0.465
0.25,-0.504
0.2,-0.544
0.15,-0.601
0.098,-0.687
0.072,-0.809
0.047,-0.952
0.028,-1.168
0.019,-1.186
0.012,-1.054
0.003,0.044
0,1.062
0,1.062
0.006,0.634
0.011,0.372
0.02,0.163
0.029,0.02
0.048,-0.031
0.069,-0.084
0.102,-0.143
0.151,-0.139
0.199,-0.125
0.251,-0.126
0.299,-0.09
0.35,-0.091
0.4,-0.096
0.451,-0.108
0.5,-0.13
0.549,-0.146
0.598,-0.159
0.649,0.006
0.699,0.218
0.747,0.325
0.8,0.395
0.85,0.44
0.899,0.466
0.929,0.465
0.95,0.456
0.969,0.403
0.99,0.263
0.998,0.093
