,0.74
1,0.027
0.981,-0.011
0.972,-0.047
0.949,-0.149
0.932,-0.232
0.899,-0.355
0.85,-0.488
0.801,-0.534
0.75,-0.546
0.7,-0.514
0.652,-0.473
0.6,-0.466
0.549,-0.423
0.499,-0.412
0.448,-0.391
0.398,-0.377
0.351,-0.391
0.301,-0.401
0.25,-0.409
0.2,-0.445
0.15,-0.494
0.098,-0.533
0.072,-0.598
0.047,-0.55
0.028,-0.557
0.019,-0.48
0.012,-0.239
0.003,0.627
0,1.14
0,1.14
0.006,0.277
0.011,-0.039
0.02,-0.239
0.029,-0.382
0.048,-0.439
0.069,-0.455
0.102,-0.454
0.151,-0.408
0.199,-0.34
0.251,-0.279
0.299,-0.267
0.35,-0.243
0.4,-0.234
0.451,-0.239
0.5,-0.25
0.549,-0.247
0.598,-0.214
0.649,-0.003
0.699,0.21
0.747,0.305
0.8,0.369
0.85,0.426
0.899,0.46
0.929,0.466
0.95,0.459
0.969,0.417
0.99,0.291
0.998,0.129
