,0.74
1,0.01
0.981,-0.026
0.972,-0.043
0.949,-0.14
0.932,-0.214
0.899,-0.342
0.85,-0.49
0.801,-0.55
0.75,-0.591
0.7,-0.572
0.652,-0.544
0.6,-0.533
0.549,-0.5
0.499,-0.486
0.448,-0.477
0.398,-0.482
0.351,-0.493
0.301,-0.527
0.25,-0.536
0.2,-0.477
0.15,-0.947
0.098,-1.064
0.072,-1.064
0.047,-1.024
0.028,-1.042
0.019,-0.983
0.012,-0.606
0.003,0.355
0,1.139
0,1.139
0.006,0.598
0.011,0.327
0.02,0.116
0.029,-0.017
0.048,-0.108
0.069,-0.147
0.102,-0.196
0.151,-0.19
0.199,-0.178
0.251,-0.169
0.299,-0.123
0.35,-0.131
0.4,-0.126
0.451,-0.148
0.5,-0.174
0.549,-0.18
0.598,-0.188
0.649,0.024
0.699,0.239
0.747,0.346
0.8,0.422
0.85,0.476
0.899,0.501
0.929,0.501
0.95,0.491
0.969,0.434
0.99,0.297
0.998,0.105
