,0.81
1,0.02151359
0.9,-0.075548314
0.8,-0.217945978
0.7,-0.360322482
0.6,-0.464949163
0.55,-0.505936498
0.5,-0.554509771
0.45,-0.689882243
0.4,-1.089683337
0.35,-1.141991388
0.3,-1.126343409
0.25,-1.189972174
0.2,-1.234757768
0.15,-1.192638361
0.125,-1.113001894
0.1,-1.063624533
0.08,-1.018077171
0.06,-0.912117397
0.04,-0.723008559
0.02,-0.239328375
0.01,0.553989229
0,1.131330472
0.01,0.576122284
0.04,0.07771512
0.06,-0.050917824
0.1,-0.085366654
0.2,-0.026065152
0.35,-0.091979221
0.7,0.021143286
0.9,0.090644011
1,0.02149243
