,0.63
0.8,-0.316975494
0.78,-0.316541544
0.62,-0.348839804
0.45,-0.416102015
0.3,-0.498378888
0.18,-0.534880261
0.1,-0.462968588
0.04,-0.497250618
0.01,-1.148051256
0,-0.188433379
0.01,0.894240247
0.04,0.893496333
0.1,0.646020991
