,0.825
1,0.068
0.9784,0.026
0.9479,-0.011
0.9184,-0.048
0.8786,-0.103
0.8385,-0.167
0.7982,-0.24
0.7494,-0.336
0.6993,-0.522
0.6493,-0.823
0.5993,-0.858
0.5493,-0.864
0.4996,-0.9
0.4492,-0.907
0.3993,-0.86
0.3497,-0.859
0.2998,-0.84
0.2498,-0.827
0.1995,-0.818
0.1649,-0.821
0.13,-0.832
0.0998,-0.849
0.0748,-0.854
0.06,-0.813
0.0499,-0.776
0.0397,-0.742
0.0299,-0.758
0.0207,-0.322
0.0124,0.263
0.0033,0.956
0,1.18
0.0018,0.939
0.0079,0.426
0.018,-0.078
0.037,-0.368
0.065,-0.44
0.1,-0.552
0.13,-0.538
0.1649,-0.55
0.2,-0.562
0.2499,-0.649
0.2998,-0.715
0.3499,-0.76
0.3999,-0.745
0.4497,-0.713
0.4998,-0.727
0.5496,-0.575
0.5996,-0.44
0.6393,-0.371
0.6791,-0.302
0.7193,-0.245
0.7597,-0.177
0.7994,-0.124
0.8377,-0.069
0.8785,-0.021
0.9188,0.048
0.9487,0.093
0.9781,0.104
