,0.7
0.9701,0.1675
0.9102,0.0746
0.8797,0.036
0.8503,0.0038
0.8198,-0.0271
0.79,-0.0594
0.7304,-0.1014
0.6994,-0.1329
0.6696,-0.1578
0.6396,-0.1809
0.6095,-0.2015
0.5792,-0.2168
0.5494,-0.2474
0.5192,-0.2675
0.4893,-0.3043
0.4591,-0.3231
0.3994,-0.3552
0.3691,-0.3849
0.3393,-0.4297
0.3102,-0.4863
0.2793,-0.5084
0.2492,-0.5449
0.2293,-0.5614
0.2096,-0.5692
0.1895,-0.5857
0.1697,-0.6004
0.1496,-0.5959
0.1293,-0.5873
0.1098,-0.5644
0.0995,-0.5556
0.0893,-0.5204
0.0803,-0.5058
0.0505,-0.378
0.0298,-0.2391
0.0191,-0.0464
0,1.1252
0.0197,-0.0193
0.0296,-0.2345
0.059,-0.4544
0.0697,-0.4958
0.0989,-0.5662
0.1195,-0.5864
0.1801,-0.584
0.1997,-0.5865
0.22,-0.5691
0.24,-0.5419
0.2902,-0.4958
0.32,--
0.3495,-0.4391
0.4103,-0.3815
0.4396,-0.3241
0.4698,-0.3155
0.5001,-0.2868
0.5302,-0.2602
0.5899,-0.2157
0.6201,-0.1824
0.6496,-0.1688
0.7099,-0.1171
0.7393,-0.0915
0.7699,-0.0714
0.799,-0.0354
0.8298,-0.0143
0.8598,0.0249
0.8895,0.0555
0.9195,0.1008
0.9497,0.1449
