,0.803
0.9701,0.2003
0.9102,0.1046
0.8797,0.0596
0.8503,0.0308
0.8198,-0.0033
0.79,-0.0325
0.7304,-0.0795
0.6994,-0.1113
0.6696,-0.1373
0.6396,-0.1564
0.6095,-0.1719
0.5792,-0.1825
0.5494,-0.1959
0.5192,-0.194
0.4893,-0.1878
0.4591,-0.2155
0.3994,-0.791
0.3691,-0.8381
0.3393,-0.8499
0.3102,-0.8321
0.2793,-0.8114
0.2492,-0.7929
0.2293,-0.7716
0.2096,-0.7567
0.1895,-0.7397
0.1697,-0.7114
0.1496,-0.6635
0.1293,-0.6188
0.1098,-0.5601
0.0995,-0.5221
0.0893,-0.4876
0.0803,-0.4662
0.0505,-0.3094
0.0298,-0.1492
0.0191,0.0466
0,1.1677
0.0197,0.1009
0.0296,-0.1212
0.059,-0.3696
0.0697,-0.4149
0.0989,-0.5484
0.1195,-0.5926
0.1801,-0.6845
0.1997,-0.7245
0.22,-0.7604
0.24,-0.774
0.2902,-0.8005
0.32,-0.806
0.3495,-0.8279
0.4103,-0.7818
0.4396,-0.3267
0.4698,-0.1841
0.5001,-0.2164
0.5302,-0.2164
0.5899,-0.1939
0.6201,-0.1636
0.6496,-0.1532
0.7099,-0.1033
0.7393,-0.073
0.7699,-0.0505
0.799,-0.0157
0.8298,0.01
0.8598,0.0526
0.8895,0.0836
0.9195,0.1276
0.9497,0.1753
