,0.76
1,0.1388
0.9745,0.1486
0.9495,0.1111
0.899,0.0266
0.849,-0.0692
0.7985,-0.1852
0.7485,-0.3045
0.7,-0.3968
0.66,-0.4892
0.62,-0.4893
0.5795,-0.4703
0.5395,-0.458
0.5,-0.5645
0.46,-0.9384
0.42,-1.0173
0.38,-1.0388
0.3397,-1.0483
0.2995,-1.0579
0.2595,-1.0118
0.22,-1.003
0.17,-0.9964
0.14,-0.9825
0.099,-0.962
0.0797,-0.8783
0.0645,-0.7151
0.0345,-0.4698
0.025,-0.2711
0.0155,-0.0586
0.0087,0.1124
0.0032,0.5189
0,1.1504
0,1.1504
0.0032,0.8819
0.007,0.5855
0.0182,0.2706
0.0487,0.0618
0.0987,-0.0611
0.15,-0.1179
0.2,-0.174
0.2492,-0.229
0.3492,-0.2735
0.4492,-0.2729
0.55,-0.1319
0.645,0.0531
0.75,0.1974
0.8,0.2438
0.849,0.2897
0.8992,0.3052
0.9495,0.2853
1,0.1388
