,0.75
1,0.058
0.975,
0.95,-0.029
0.9,-0.21
0.85,-0.34
0.8,-0.396
0.75,-0.416
0.7,-0.435
0.65,-0.439
0.6,-0.458
0.55,-0.473
0.5,-0.459
0.45,-0.45
0.4,-0.44
0.35,-0.447
0.3,-0.455
0.25,-0.505
0.2,-1.047
0.15,-1.1
0.1,-1.138
0.05,-1.155
0.025,-1.126
0.015,-0.925
0.005,-0.62
0,1.154
0,
0.005,0.312
0.015,
0.025,
0.05,-0.048
0.1,-0.225
0.15,-0.169
0.2,-0.196
0.25,-0.2
0.3,-0.171
0.35,-0.166
0.4,-0.192
0.45,-0.204
0.5,-0.202
0.55,-0.177
0.6,-0.053
0.65,0.141
0.7,0.263
0.75,0.331
0.8,0.366
0.85,0.406
0.9,0.432
0.95,0.438
0.975,0.406
1,
