,0.77
1,-0.21
0.947,-0.26
0.902,-0.31
0.852,-0.36
0.802,-0.43
0.752,-0.5
0.701,-0.58
0.651,-0.66
0.6,-0.74
0.551,-0.86
0.5,-1.05
0.45,-1.26
0.4,-1.32
0.352,-1.35
0.298,-1.38
0.251,-1.37
0.2,-1.35
0.15,-1.37
0.101,-1.36
0.075,-1.34
0.051,-1.37
0.025,-1.45
0.013,-1.36
0.006,-1.3
0,0.86
0.013,0.73
0.026,0.65
0.05,0.53
0.074,0.49
0.101,0.44
0.151,0.38
0.2,0.34
0.252,0.3
0.302,0.27
0.352,0.24
0.4,0.22
0.451,0.22
0.501,0.21
0.551,0.2
0.601,0.21
0.652,0.21
0.702,0.22
0.752,0.22
0.801,0.22
0.851,0.18
0.902,0.13
0.951,-0.04
