,0.31
1,0.09
0.947,0.01
0.902,-0.04
0.852,-0.13
0.802,-0.23
0.752,-0.29
0.701,-0.31
0.651,-0.36
0.6,-0.4
0.551,-0.42
0.5,-0.45
0.45,-0.49
0.4,-0.49
0.352,-0.5
0.298,-0.51
0.251,-0.52
0.2,-0.51
0.15,-0.54
0.101,-0.57
0.075,-0.56
0.051,-0.59
0.025,-0.77
0.013,-0.89
0.006,-0.83
0,0.91
0.013,0.36
0.026,0.31
0.05,0.27
0.074,0.25
0.101,0.22
0.151,0.2
0.2,0.18
0.252,0.16
0.302,0.15
0.352,0.14
0.4,0.14
0.451,0.14
0.501,0.15
0.551,0.13
0.601,0.14
0.652,0.16
0.702,0.17
0.752,0.19
0.801,0.22
0.851,0.21
0.902,0.22
0.951,0.1
