,0.42
1,-0.69
0.947,-0.72
0.902,-0.73
0.852,-0.74
0.802,-0.75
0.752,-0.75
0.701,-0.75
0.651,-0.74
0.6,-0.74
0.551,-0.73
0.5,-0.73
0.45,-0.73
0.4,-0.72
0.352,-0.72
0.298,-0.71
0.25,-0.7
0.2,-0.7
0.15,-0.69
0.1,-0.69
0.075,-0.69
0.05,-0.69
0.025,-0.69
0.013,-0.7
0.006,-0.7
0,-0.75
0.013,1.05
0.026,1
0.05,0.95
0.075,0.89
0.101,0.82
0.151,0.73
0.2,0.65
0.252,0.58
0.302,0.52
0.352,0.46
0.4,0.42
0.451,0.38
0.501,0.34
0.551,0.28
0.601,0.24
0.652,0.21
0.702,0.18
0.752,0.15
0.801,0.11
0.851,0.03
0.902,-0.09
0.951,-0.36
