,0.41
1,0.06
0.947,0.04
0.902,-0.07
0.852,-0.11
0.802,-0.14
0.752,-0.12
0.701,-0.14
0.651,-0.18
0.6,-0.18
0.551,-0.18
0.5,-0.19
0.45,-0.17
0.4,-0.15
0.352,-0.12
0.298,-0.08
0.251,-0.04
0.2,0.03
0.15,0.11
0.101,0.2
0.075,0.29
0.051,0.41
0.025,0.58
0.013,0.8
0.006,1
0,-0.27
0.013,-0.83
0.026,-0.83
0.05,-0.85
0.074,-0.86
0.101,-0.86
0.151,-0.83
0.2,-0.74
0.252,-0.58
0.302,-0.43
0.352,-0.3
0.4,-0.2
0.451,-0.12
0.501,-0.07
0.551,-0.06
0.601,-0.02
0.652,0
0.702,0.03
0.752,0.05
0.801,0.07
0.851,0.08
0.902,0.09
0.951,0.07
